id,username,created_at,lng,lat,text
1517355324826656777,05HAWKI,Fri Apr 22 04:11:15 +0000 2022,-91.53706199999999,41.6473535,Kind of impressed that I was able get this. Not sure I had actually heard the very beginning of this song before ju… https://t.co/VRnPRj6qID
1517355326709846017,Maxssports1,Fri Apr 22 04:11:15 +0000 2022,-96.7617535,32.819858499999995,Happy Birthday Mr. Malone
1517355328932913152,imdaShxt1x,Fri Apr 22 04:11:16 +0000 2022,-90.1580165,32.230987,Niggas be acting like bitches fr .
1517355330736431110,Psa10Collector,Fri Apr 22 04:11:16 +0000 2022,-80.2581375,26.331723,@Ace6one7 Value. Her stuff sells very well.
1517355331327868930,quitnomore01,Fri Apr 22 04:11:16 +0000 2022,-110.00325000000001,40.2941725,@IrishAmerican72 @CatM848811 It's my pleasure I just want people to be aware.
1517355331185258497,FreeportPAHoops,Fri Apr 22 04:11:16 +0000 2022,-79.70445749999999,40.687929499999996,"Wishing Good Luck to our players and their @cavemanbb teammates as they play in the HoopGroup ""Pittsburgh Jam Fest""… https://t.co/OKvW1kBeDL"
1517355332472688640,WolfBible,Fri Apr 22 04:11:17 +0000 2022,-110.3336505,31.5263975,@FullContactMTWF Looooooool @ his name tape. Fucking LARPer moron.
1517355334863630336,Senobi16,Fri Apr 22 04:11:17 +0000 2022,-73.8575915,45.6833675,@Dilzyyy @HannahAnnaFanta @Wickdlol I think you completely missed the analogy brother. Everyone here as normal work… https://t.co/F7oGx7gjRh
1517355334309978112,KatSteelwing,Fri Apr 22 04:11:17 +0000 2022,-82.6694675,40.365159500000004,"Just thinking about the day I drove my newly acquired school bus to work, causing confusion and reaching near legen… https://t.co/FTLClvftLE"
1517355336944005121,skyguystoner,Fri Apr 22 04:11:18 +0000 2022,-80.21864249999999,40.454187000000005,@DanielNewman What’s wrong with neosporin?
1517355337132785667,XWeregarurumon,Fri Apr 22 04:11:18 +0000 2022,-76.355918,36.841764,@HuttserGreywolf @BigKingWoof Happy birthday. Bud.
1517355338298798080,Taarec10,Fri Apr 22 04:11:18 +0000 2022,-85.5629415,38.298983500000006,@tgunn21 Midwiddie better
1517355338546262017,RChristinaO_34,Fri Apr 22 04:11:18 +0000 2022,-96.8320095,32.959787500000004,@acklesism Eddie. His character was Eddie.
1517355338789494784,jiggyjarrett_,Fri Apr 22 04:11:18 +0000 2022,-73.9685415,40.780709,This!!!!!!
1517355341150752768,FearlessMooky,Fri Apr 22 04:11:19 +0000 2022,-117.0226945,38.502147,"Had a patient make a comment under her breath in Spanish about having to fill out paper work, thinking I didn’t und… https://t.co/XzlzZmYTLc"
1517355341612208129,myidolismyrival,Fri Apr 22 04:11:19 +0000 2022,-89.87644900000001,32.571032,😂 stupid
1517355342769885185,GrizzliesPlzWin,Fri Apr 22 04:11:19 +0000 2022,-89.81487899999999,35.230487,@JohnMartin929 Game 5 towels should say “this is memphis man” (q/t @MadeinMemphis1)
1517355344258904075,cptkrusher,Fri Apr 22 04:11:19 +0000 2022,-83.1738665,32.6782075,@MacDoug1 Everybody's a critic.. 🙄
1517355346469298177,ChathamTodd,Fri Apr 22 04:11:20 +0000 2022,-77.2369685,38.8051145,@LittleVodkaOwl Well I'll lay behind you and hold them all night so you don't snore.
1517355347350110210,tiwaworks1,Fri Apr 22 04:11:20 +0000 2022,-84.612392,34.0110765,@Imskeptical123 @sfchronicle Yea because it’s hard for some folks like you and some police to think of black people as owners of a business.
